category,name,url,description,nested
Miscellaneous,Sketch,https://github.com/diessica/awesome-sketch#readme,Design app for macOS.,false
Miscellaneous,Boilerplate Projects,https://github.com/melvin0008/awesome-projects-boilerplates#readme,,false
Miscellaneous,Readme,https://github.com/matiassingers/awesome-readme#readme,,false
Miscellaneous,GitHub Wiki,https://github.com/MyHoneyBadger/awesome-github-wiki#readme,Comprehensive documentation on GitHub beyond README.,false
Miscellaneous,Design and Development Guides,https://github.com/NARKOZ/guides#readme,,false
Miscellaneous,Software Engineering Blogs,https://github.com/kilimchoi/engineering-blogs#readme,,false
Miscellaneous,Self Hosted,https://github.com/awesome-selfhosted/awesome-selfhosted#readme,,false
Miscellaneous,FOSS Production Apps,https://github.com/DataDaoDe/awesome-foss-apps#readme,,false
Miscellaneous,Gulp,https://github.com/alferov/awesome-gulp#readme,Task runner.,false
Miscellaneous,AMA,https://github.com/sindresorhus/amas#readme,Ask Me Anything.,false
Miscellaneous,Answers,https://github.com/stoeffel/awesome-ama-answers#readme,,true
Miscellaneous,Open Source Photography,https://github.com/ibaaj/awesome-OpenSourcePhotography#readme,,false
Miscellaneous,OpenGL,https://github.com/eug/awesome-opengl#readme,Cross-platform API for rendering 2D and 3D graphics.,false
Miscellaneous,GraphQL,https://github.com/chentsulin/awesome-graphql#readme,,false
Miscellaneous,Urban & Regional Planning,https://github.com/APA-Technology-Division/urban-and-regional-planning-resources#readme,Concerning the built environment and communities.,false
Miscellaneous,Research Tools,https://github.com/emptymalei/awesome-research#readme,,false
Miscellaneous,Data Visualization,https://github.com/javierluraschi/awesome-dataviz#readme,,false
Miscellaneous,Microservices,https://github.com/mfornos/awesome-microservices#readme,,false
Miscellaneous,Unicode,https://github.com/jagracey/Awesome-Unicode#readme,"Standards, quirks, packages and resources for Unicode.",false
Miscellaneous,Code Points,https://github.com/Codepoints/awesome-codepoints#readme,,true
Miscellaneous,Beginner-Friendly Projects,https://github.com/MunGell/awesome-for-beginners#readme,,false
Miscellaneous,Katas,https://github.com/gamontal/awesome-katas#readme,,false
Miscellaneous,Tools for Activism,https://github.com/drewrwilson/toolsforactivism#readme,,false
Miscellaneous,Citizen Science,https://github.com/dylanrees/citizen-science#readme,For community-based and non-institutional scientists.,false
Miscellaneous,MQTT,https://github.com/hobbyquaker/awesome-mqtt#readme,"""Internet of Things"" connectivity protocol.",false
Miscellaneous,For Girls,https://github.com/cristianoliveira/awesome4girls#readme,,false
Miscellaneous,Vorpal,https://github.com/vorpaljs/awesome-vorpal#readme,Node.js CLI framework.,false
Miscellaneous,Vulkan,https://github.com/vinjn/awesome-vulkan#readme,"Low-overhead, cross-platform 3D graphics and compute API.",false
Miscellaneous,LaTeX,https://github.com/egeerardyn/awesome-LaTeX#readme,Typesetting language.,false
Miscellaneous,Economics,https://github.com/antontarasenko/awesome-economics#readme,An economist's starter kit.,false
Miscellaneous,Funny Markov Chains,https://github.com/sublimino/awesome-funny-markov#readme,,false
Miscellaneous,Bioinformatics,https://github.com/danielecook/Awesome-Bioinformatics#readme,,false
Miscellaneous,Cheminformatics,https://github.com/hsiaoyi0504/awesome-cheminformatics#readme,Informatics techniques applied to problems in chemistry.,false
Miscellaneous,Colorful,https://github.com/Siddharth11/Colorful#readme,Choose your next color scheme.,false
Miscellaneous,Steam,https://github.com/scholtzm/awesome-steam#readme,Digital distribution platform.,false
Miscellaneous,Bots,https://github.com/hackerkid/bots#readme,Building bots.,false
Miscellaneous,Site Reliability Engineering,https://github.com/dastergon/awesome-sre#readme,,false
Miscellaneous,DTrace,https://github.com/xen0l/awesome-dtrace#readme,Dynamic tracing framework.,false
Miscellaneous,Userscripts,https://github.com/bvolpato/awesome-userscripts#readme,Enhance your browsing experience.,false
Miscellaneous,Pokémon,https://github.com/tobiasbueschel/awesome-pokemon#readme,Resources for Pokémon and Pokémon GO.,false
Miscellaneous,ChatOps,https://github.com/exAspArk/awesome-chatops#readme,Managing technical and business operations through a chat.,false
Miscellaneous,Falsehood,https://github.com/kdeldycke/awesome-falsehood#readme,Falsehoods programmers believe in.,false
Miscellaneous,Domain-Driven Design,https://github.com/heynickc/awesome-ddd#readme,Software development approach for complex needs by connecting the implementation to an evolving model.,false
Miscellaneous,Quantified Self,https://github.com/woop/awesome-quantified-self#readme,Self-tracking through technology.,false
Miscellaneous,Web Design,https://github.com/nicolesaidy/awesome-web-design#readme,For digital designers.,false
Miscellaneous,Creative Coding,https://github.com/terkelg/awesome-creative-coding#readme,Programming something expressive instead of something functional.,false
Miscellaneous,No-Login Web Apps,https://github.com/aviaryan/awesome-no-login-web-apps#readme,Web apps that work without login.,false
Miscellaneous,Free Software,https://github.com/johnjago/awesome-free-software#readme,Free as in freedom.,false
Miscellaneous,Framer,https://github.com/podo/awesome-framer#readme,Prototyping interactive UI designs.,false
Miscellaneous,Markdown,https://github.com/BubuAnabelas/awesome-markdown#readme,Markup language.,false
Miscellaneous,Dev Fun,https://github.com/mislavcimpersak/awesome-dev-fun#readme,Funny developer projects.,false
Miscellaneous,Magento 2,https://github.com/DavidLambauer/awesome-magento2#readme,Open Source eCommerce built with PHP.,false
Miscellaneous,TikZ,https://github.com/xiaohanyu/awesome-tikz#readme,Graph drawing packages for TeX/LaTeX/ConTeXt.,false
Miscellaneous,Ad-Free,https://github.com/johnjago/awesome-ad-free#readme,Alternatives without ads.,false
Miscellaneous,Prometheus,https://github.com/roaldnefs/awesome-prometheus#readme,Open-source monitoring system.,false
Miscellaneous,Homematic,https://github.com/homematic-community/awesome-homematic#readme,Smart home devices.,false
Miscellaneous,Ledger,https://github.com/sfischer13/awesome-ledger#readme,Double-entry accounting on the command-line.,false
Miscellaneous,Web Monetization,https://github.com/thomasbnt/awesome-web-monetization#readme,A free open web standard service that allows you to send money directly in your browser.,false
Miscellaneous,Uncopyright,https://github.com/johnjago/awesome-uncopyright#readme,Public domain works.,false
Miscellaneous,Crypto Currency Tools & Algorithms,https://github.com/Zheaoli/awesome-coins#readme,Digital currency where encryption is used to regulate the generation of units and verify transfers.,false
Miscellaneous,Open Source Supporters,https://github.com/zachflower/awesome-open-source-supporters#readme,Companies that offer their tools and services for free to open source projects.,false
Miscellaneous,Design Principles,https://github.com/robinstickel/awesome-design-principles#readme,Create better and more consistent designs and experiences.,false
Miscellaneous,Theravada,https://github.com/johnjago/awesome-theravada#readme,Teachings from the Theravada Buddhist tradition.,false
Miscellaneous,inspectIT,https://github.com/inspectit-labs/awesome-inspectit#readme,Open source Java app performance management tool.,false
Miscellaneous,Open Source Maintainers,https://github.com/nayafia/awesome-maintainers#readme,The experience of being an open source maintainer.,false
Miscellaneous,Calculators,https://github.com/xxczaki/awesome-calculators#readme,Tools for every platform.,false
Miscellaneous,Captcha,https://github.com/ZYSzys/awesome-captcha#readme,A type of challenge–response test used in computing to determine whether or not the user is human.,false
Miscellaneous,Jupyter,https://github.com/markusschanta/awesome-jupyter#readme,"Create and share documents that contain code, equations, visualizations and narrative text.",false
Miscellaneous,FIRST Robotics Competition,https://github.com/andrewda/awesome-frc#readme,International high school robotics championship.,false
Miscellaneous,Speakers,https://github.com/karlhorky/awesome-speakers#readme,Conference and meetup speakers in the programming and design community.,false
Miscellaneous,Board Games,https://github.com/edm00se/awesome-board-games#readme,Table-top gaming fun for all.,false
Miscellaneous,Software Patreons,https://github.com/uraimo/awesome-software-patreons#readme,Fund individual programmers or the development of open source projects.,false
Miscellaneous,Parasite,https://github.com/ecohealthalliance/awesome-parasite#readme,Parasites and host-pathogen interactions.,false
Miscellaneous,Food,https://github.com/jzarca01/awesome-food#readme,Projects on GitHub related to food.,false
Miscellaneous,Bitcoin Payment Processors,https://github.com/alexk111/awesome-bitcoin-payment-processors#readme,Start accepting Bitcoin.,false
Miscellaneous,Scientific Computing,https://github.com/nschloe/awesome-scientific-computing#readme,Solving complex scientific problems using computers.,false
Miscellaneous,Amazon Sellers,https://github.com/ScaleLeap/awesome-amazon-seller#readme,,false
Miscellaneous,Agriculture,https://github.com/brycejohnston/awesome-agriculture#readme,Open source technology for farming and gardening.,false
Miscellaneous,Product Design,https://github.com/ttt30ga/awesome-product-design#readme,Design a product from the initial concept to production.,false
Miscellaneous,Prisma,https://github.com/catalinmiron/awesome-prisma#readme,Turn your database into a GraphQL API.,false
Miscellaneous,Software Architecture,https://github.com/simskij/awesome-software-architecture#readme,The discipline of designing and building software.,false
Miscellaneous,Connectivity Data and Reports,https://github.com/stevesong/awesome-connectivity-info#readme,Better understand who has access to telecommunication and internet infrastructure and on what terms.,false
Miscellaneous,Stacks,https://github.com/stackshareio/awesome-stacks#readme,Tech stacks for building different apps and features.,false
Miscellaneous,Cytodata,https://github.com/cytodata/awesome-cytodata#readme,Image-based profiling of biological phenotypes for computational biologists.,false
Miscellaneous,IRC,https://github.com/davisonio/awesome-irc#readme,Open source messaging protocol.,false
Miscellaneous,Advertising,https://github.com/cenoura/awesome-ads#readme,Programmatic media and ad tech for websites.,false
Miscellaneous,Earth,https://github.com/philsturgeon/awesome-earth#readme,Find ways to resolve the climate crisis.,false
Miscellaneous,Naming,https://github.com/gruhn/awesome-naming#readme,Guides for naming things in computer science.,false
Miscellaneous,Web Archiving,https://github.com/iipc/awesome-web-archiving#readme,An effort to preserve the Web for future generations.,false
Miscellaneous,WP-CLI,https://github.com/schlessera/awesome-wp-cli#readme,Command-line interface for WordPress.,false
Miscellaneous,Credit Modeling,https://github.com/mourarthur/awesome-credit-modeling#readme,Methods for classifying credit applicants into risk classes.,false
Miscellaneous,Ansible,https://github.com/ansible-community/awesome-ansible#readme,"A Python-based, open-source IT configuration management and automation platform.",false
Miscellaneous,Biological Visualizations,https://github.com/keller-mark/awesome-biological-visualizations#readme,Interactive visualization of biological data on the web.,false
Miscellaneous,QR Code,https://github.com/make-github-pseudonymous-again/awesome-qr-code#readme,A type of matrix barcode that can be used to store and share a small amount of information.,false
Miscellaneous,Veganism,https://github.com/sdassow/awesome-veganism#readme,Making the plant-based lifestyle easy and accessible.,false
Miscellaneous,Translations,https://github.com/mbiesiad/awesome-translations#readme,The transfer of the meaning of a text from one language to another.,false
Miscellaneous,Scriptable,https://github.com/dersvenhesse/awesome-scriptable#readme,An iOS app for automation in JavaScript.,false
Miscellaneous,WebXR,https://github.com/msub2/awesome-webxr#readme,Enables immersive virtual reality and augmented reality content on the web.,false
Miscellaneous,Computational Geometry,https://github.com/atkirtland/awesome-computational-geometry#readme,Computational approaches for problems in geometry.,false
Miscellaneous,OpenStreetMap,https://github.com/osmlab/awesome-openstreetmap#readme,An open data mapping project utilized by many apps and devices.,false
Miscellaneous,Computational Biology,https://github.com/inoue0426/awesome-computational-biology#readme,Computational approaches applied to problems in biology.,false
Miscellaneous,Read the Docs,https://github.com/readthedocs-examples/awesome-read-the-docs#readme,Example documentation projects to inspire and help bootstrap new documentation projects.,false
Miscellaneous,Quarto,https://github.com/mcanouil/awesome-quarto#readme,Scientific and technical open-source publishing system built on Pandoc.,false
Miscellaneous,Biological Image Analysis,https://github.com/hallvaaw/awesome-biological-image-analysis#readme,Interpreting biological phenomena using images.,false
Miscellaneous,ChatGPT,https://github.com/sindresorhus/awesome-chatgpt#readme,Artificial intelligence chatbot developed by OpenAI.,false
Miscellaneous,Whisper,https://github.com/sindresorhus/awesome-whisper#readme,Open-source AI-powered speech recognition system developed by OpenAI.,false
Miscellaneous,Stock Trading,https://github.com/shi-rudo/awesome-stock-trading#readme,Purchase and sale of equities of publicly traded companies to generate profits.,false
Miscellaneous,Steam Deck,https://github.com/airscripts/awesome-steam-deck#readme,A handheld gaming computer developed by Valve.,false
Miscellaneous,Astrophotography,https://github.com/lunohodov/awesome-astrophotography#readme,"Photography of astronomical objects, celestial events, or areas of the night sky.",false
Miscellaneous,HPC,https://github.com/dstdev/awesome-hpc#readme,High Performance Computing.,false
Miscellaneous,Geocaching,https://github.com/FoxFil/awesome-geocaching#readme,Outdoor treasure-hunting activity that uses GPS-enabled devices.,false
Miscellaneous,Regex,https://github.com/slevithan/awesome-regex#readme,Specialized language for matching patterns in text.,false
Miscellaneous,Event-Driven Architecture,https://github.com/lutzh/awesome-event-driven-architecture#readme,A software architecture approach where services collaborate by publishing and subscribing to events.,false
Miscellaneous,Permacomputing,https://github.com/idematos/awesome-permacomputing#readme,Resilient and regenerative computing practices inspired by permaculture.,false
Miscellaneous,Standards,https://github.com/donBarbos/awesome-standards#readme,"Proposals and standards that define and enhance software, languages, and related technologies.",false
Miscellaneous,Claude Code,https://github.com/hesreallyhim/awesome-claude-code#readme,Terminal-based AI coding assistant by Anthropic.,false
Miscellaneous,Gemini CLI,https://github.com/Piebald-AI/awesome-gemini-cli#readme,Terminal-based AI coding assistant by Google.,false
Miscellaneous,SAP Commerce,https://github.com/eminyagiz42/awesome-sap-commerce#readme,"An e-commerce platform built with Java, Spring MVC, and Angular.",false
Miscellaneous,Tech Ethics,https://github.com/sampart/awesome-tech-ethics#readme,Mitigating and avoiding the potential negative effects of technology on society.,false
Miscellaneous,Copilot Agents,https://github.com/Code-and-Sorts/awesome-copilot-agents#readme,AI pair programming assistant by GitHub that provides code suggestions and completions.,false
Related,All Awesome Lists,https://github.com/topics/awesome,All the Awesome lists on GitHub.,false
Related,Awesome Search,https://awesomelists.top,Quick search for Awesome lists.,false
Related,StumbleUponAwesome,https://github.com/basharovV/StumbleUponAwesome,Discover random pages from the Awesome dataset using a browser extension.,false
Related,Awesome CLI,https://github.com/umutphp/awesome-cli,A simple command-line tool to dive into Awesome lists.,false
Related,Track Awesome List,https://www.trackawesomelist.com,View the latest updates of Awesome lists.,false
